[1608250201579][Host: 0000] Became a follower 
[1608250201801][Host: 0000] Became a Candidate at term 1 
[1608250201806][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "leader": "FFFF", "term": 1, "type": "rv", "lastLogIndex": -1, "lastLogTerm": 0} 
[1608250221004][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "K9TQNEW63S1U6868", "key": "XGHW6IEU84O91MUG255UJBAMZ53TVV5E", "type": "get", "leader": "0000"} 
[1608250221005][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 276} 
[1608250221006][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 276} 
[1608250221006][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 276} 
[1608250221007][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 276} 
[1608250221065][Host: 0000] HOST RECEIVED: {"src": "0019", "dst": "0000", "MID": "K0TDUGGH0LMXWIZV", "value": "a97cdc6737bae43664d340e384348936", "key": "1LSH1G86TTNOUAYWMBS244OLIA8UZ7UM", "type": "put", "leader": "0000"} 
[1608250221065][Host: 0000] HOST RECEIVED: {"src": "001C", "dst": "0000", "MID": "QRS9DFEN7Q8MP0XG", "value": "04d91ac84cf8edea27e5e2a9e9eec639", "key": "8RAUCQ9MZ2WF3PF337HZXMMO3U8BGRV7", "type": "put", "leader": "0000"} 
[1608250221066][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 276} 
[1608250221067][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 276} 
[1608250221067][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 276} 
[1608250221068][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 276} 
[1608250221117][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "PA19IEQ4WHVJ8Z2B", "key": "W4YU66X7U6ENELJVRT63PKKSP7JQFW6K", "type": "get", "leader": "0000"} 
[1608250221117][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 278} 
[1608250221118][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 278} 
[1608250221119][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 278} 
[1608250221120][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 278} 
[1608250221174][Host: 0000] HOST RECEIVED: {"src": "001C", "dst": "0000", "MID": "X01N6JTP7B03ZDPP", "value": "a379bca3efc2a7c8f82408bb24783b0c", "key": "JP5XU9FW0L3X5GUMPYC4WIFGM7GWREQT", "type": "put", "leader": "0000"} 
[1608250221175][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 278} 
[1608250221176][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 278} 
[1608250221176][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 278} 
[1608250221177][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 278} 
[1608250221237][Host: 0000] HOST RECEIVED: {"src": "001C", "dst": "0000", "MID": "M1XI2RKVS0TEU3MX", "value": "bf777db7faa99b2d8781961241e53d9f", "key": "VYFAYH376Z8ZCA8VZW64FCG76XMLFFVF", "type": "put", "leader": "0000"} 
[1608250221237][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 279} 
[1608250221238][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 279} 
[1608250221239][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 279} 
[1608250221239][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 279} 
[1608250221292][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "PW34UKS6YV2AUBMG", "value": "b5506f5dccc28ec4005519ac87589cff", "key": "0Z81N6DFX6E3HQGJR7ML0UA4OL2DWBWS", "type": "put", "leader": "0000"} 
[1608250221293][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 280} 
[1608250221293][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 280} 
[1608250221294][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 280} 
[1608250221294][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 280} 
[1608250221349][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "TK2XJFXS5G4VEXVD", "key": "0V5BIFQWK1DQT1TFNVGFQGXFBS24W3NC", "type": "get", "leader": "0000"} 
[1608250221349][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 281} 
[1608250221350][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 281} 
[1608250221351][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 281} 
[1608250221351][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 281} 
[1608250221405][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "VRY2S81KC7O5BWMJ", "value": "75f1878f65cdb953d80f8738799c0a61", "key": "MVK6OGO3IJ1E17RVU5QDDJMZ6M951KAE", "type": "put", "leader": "0000"} 
[1608250221407][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 281} 
[1608250221408][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 281} 
[1608250221408][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 281} 
[1608250221409][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 281} 
[1608250221462][Host: 0000] HOST RECEIVED: {"src": "001A", "dst": "0000", "MID": "XZXDO9PRDRUN7QRO", "value": "f008fdcafbd0e7ff7131b05f2b176bda", "key": "GI9KGVF3NB5XSVTY6W2ZQMF9LWXQTKUK", "type": "put", "leader": "0000"} 
[1608250221462][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 282} 
[1608250221463][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 282} 
[1608250221464][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 282} 
[1608250221464][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 282} 
[1608250221516][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "QDG3UB97E0Y0THTN", "value": "5e24069dc440f39709ef70ce5f6c9ebb", "key": "B8MIG59OJQY64GCXJUR4A2V0T3MJGMX8", "type": "put", "leader": "0000"} 
[1608250221517][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 283} 
[1608250221517][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 283} 
[1608250221518][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 283} 
[1608250221519][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 283} 
[1608250221575][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "LPZSV5118Y4XFBCE", "value": "72d99da4e615ab940c1721b0099bfee0", "key": "O0ZK109FF9XS9QCPG8YNOS1VQTH7KQFU", "type": "put", "leader": "0000"} 
[1608250221577][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 284} 
[1608250221577][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 284} 
[1608250221578][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 284} 
[1608250221579][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 284} 
[1608250221631][Host: 0000] HOST RECEIVED: {"src": "001A", "dst": "0000", "MID": "8HSN7L88D1LTCT8Z", "value": "ab0e798e2ab5645e63a9da2f652a0a0e", "key": "CK61ILNVK1W78WGX3S9K8RQFOC35IY96", "type": "put", "leader": "0000"} 
[1608250221631][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 285} 
[1608250221632][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 285} 
[1608250221633][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "0Z09NYW7WJFIG1NH", "value": "b853d9f950bc5c7bf5997a85519395e3", "key": "218AFTM3P9AFIDUCEX28ZH5FBP2AVMR5", "type": "put", "leader": "0000"} 
[1608250221633][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 285} 
[1608250221634][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 285} 
[1608250221686][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "H8UZY4ZUB55M3I3J", "value": "81e730f51c5a1c1356001d3abf7d7749", "key": "A6K1I1ZE6Q6Z5LLWGJA1RMOTDRGG3WZF", "type": "put", "leader": "0000"} 
[1608250221688][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 287} 
[1608250221688][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 287} 
[1608250221689][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 287} 
[1608250221689][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 287} 
[1608250221741][Host: 0000] HOST RECEIVED: {"src": "0015", "dst": "0000", "MID": "AO63PS7P8CPL4XQV", "value": "53ec831146314eb1c85c4613860f7d43", "key": "UW727ZPWMPJZDINMOHMD1L4UZHXSJ8ZM", "type": "put", "leader": "0000"} 
[1608250221742][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 288} 
[1608250221743][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 288} 
[1608250221743][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 288} 
[1608250221744][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 288} 
[1608250221803][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "S53C1185WO5AP5CX", "value": "5ae897a6f753b5fba9fff7d5ddba4344", "key": "W9AS2L37H92Z379DTO0IIC9DQNEXQ6DW", "type": "put", "leader": "0000"} 
[1608250221804][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 289} 
[1608250221804][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 289} 
[1608250221805][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 289} 
[1608250221807][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 289} 
[1608250221856][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "15YI1XEW6TINXTTS", "key": "77RX7PNIJEDBTT25IIUSD29GCIFOTJW6", "type": "get", "leader": "0000"} 
[1608250221858][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 290} 
[1608250221859][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 290} 
[1608250221859][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 290} 
[1608250221860][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 290} 
[1608250221910][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "6XITYZTHW46XTJSF", "value": "49b5ca5bca76d0a83c9f1878feb4cd34", "key": "MWMZOTMR8O3ABWII5YILS2RBZNDY4Y42", "type": "put", "leader": "0000"} 
[1608250221911][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 290} 
[1608250221912][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 290} 
[1608250221913][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 290} 
[1608250221914][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 290} 
[1608250221969][Host: 0000] HOST RECEIVED: {"src": "001A", "dst": "0000", "MID": "11UKSJSMB9N7PPGP", "value": "cb3e2ca1c929c373e523628cd0dc4bf6", "key": "N0GXIO63CUOATX8I8RQBJK8431E9D2Y7", "type": "put", "leader": "0000"} 
[1608250221970][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 291} 
[1608250221970][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 291} 
[1608250221971][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 291} 
[1608250221972][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 291} 
[1608250222021][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "IHWBC3MXXX50E78Z", "value": "be8ff45690b39ceec94b8856e61003b7", "key": "BSTZWAER978H00NJHEUDQJ9D6JS2R2ZR", "type": "put", "leader": "0000"} 
[1608250222021][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 292} 
[1608250222022][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 292} 
[1608250222023][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 292} 
[1608250222024][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 292} 
[1608250222077][Host: 0000] HOST RECEIVED: {"src": "001C", "dst": "0000", "MID": "GOPXGL9Q6B2S4DHT", "key": "3F4I76C99FY7ZO7HBU6RDGQ7KS2B7UBZ", "type": "get", "leader": "0000"} 
[1608250222079][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 293} 
[1608250222079][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 293} 
[1608250222080][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 293} 
[1608250222081][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 293} 
[1608250222135][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "WP7XWWDIBRAREMS5", "value": "0f1a4b9b965ebd77da850acba03b9745", "key": "218AFTM3P9AFIDUCEX28ZH5FBP2AVMR5", "type": "put", "leader": "0000"} 
[1608250222135][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 293} 
[1608250222136][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 293} 
[1608250222136][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 293} 
[1608250222137][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 293} 
[1608250222196][Host: 0000] HOST RECEIVED: {"src": "0015", "dst": "0000", "MID": "M94JJ4BHMC92574N", "value": "4fc6e48f5a6fcccce67d187b8929ee12", "key": "8HW1XH45KGEMEBZTC7SK96Y1LFYUQM8Q", "type": "put", "leader": "0000"} 
[1608250222196][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 294} 
[1608250222197][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 294} 
[1608250222198][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 294} 
[1608250222198][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 294} 
[1608250222247][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "64IROWRG0BR6438V", "key": "4I9X8PTRPMRCCD1771SSVSP566GWVXJ9", "type": "get", "leader": "0000"} 
[1608250222248][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 295} 
[1608250222249][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 295} 
[1608250222249][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 295} 
[1608250222250][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 295} 
[1608250222309][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "Z44R9K5LNQ8CCSA0", "key": "XT2KINT27FCIJKYFXGFV85EYL5CTZMF0", "type": "get", "leader": "0000"} 
[1608250222310][Host: 0000] HOST RECEIVED: {"src": "001A", "dst": "0000", "MID": "10AXNPIVVHMVABNR", "key": "CK61ILNVK1W78WGX3S9K8RQFOC35IY96", "type": "get", "leader": "0000"} 
[1608250222311][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 295} 
[1608250222312][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 295} 
[1608250222312][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 295} 
[1608250222313][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 295} 
[1608250222363][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "4UGL7NLMPMJZ7EWM", "value": "ea4c97b42722d3e28671fe73eb1ce4b8", "key": "8QBRPBL6KUWF2Q9F4RF69B4PHVOGOSRB", "type": "put", "leader": "0000"} 
[1608250222364][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 295} 
[1608250222365][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 295} 
[1608250222365][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 295} 
[1608250222366][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 295} 
[1608250222420][Host: 0000] HOST RECEIVED: {"src": "0019", "dst": "0000", "MID": "GOLNR9KLWVOJVPQY", "key": "7FSUXGQ32LEZLCHZAE7HAA24VZXJ7IT0", "type": "get", "leader": "0000"} 
[1608250222420][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 296} 
[1608250222420][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 296} 
[1608250222421][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 296} 
[1608250222422][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 296} 
[1608250222478][Host: 0000] HOST RECEIVED: {"src": "0015", "dst": "0000", "MID": "50I8KTNMHE8UWGOW", "key": "UYI3PYDOUPP8GEFRKGR9C9NIVEKYB0CM", "type": "get", "leader": "0000"} 
[1608250222479][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 296} 
[1608250222480][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 296} 
[1608250222480][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 296} 
[1608250222481][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 296} 
[1608250222536][Host: 0000] HOST RECEIVED: {"src": "0015", "dst": "0000", "MID": "P51YB1GQNRJX0VU9", "value": "fe8a74bcf247565e3fe937faa119992f", "key": "29FH59RWCDUKO6SQNVD5M9M0ZLF3ODCF", "type": "put", "leader": "0000"} 
[1608250222538][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 296} 
[1608250222538][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 296} 
[1608250222539][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 296} 
[1608250222539][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 296} 
[1608250222599][Host: 0000] HOST RECEIVED: {"src": "001A", "dst": "0000", "MID": "OOFY94Q9RL6SNRNM", "value": "f7299e95cd31a074705970e0ca7cce44", "key": "SAZTEVP1JSF7ET90U40R8ZBZIXTMC9A7", "type": "put", "leader": "0000"} 
[1608250222599][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 297} 
[1608250222600][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 297} 
[1608250222600][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 297} 
[1608250222601][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 297} 
[1608250222655][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "SQPZP15LB3RHKVXV", "value": "a2aa59af3f24f85e36c16bf04508680f", "key": "B8MIG59OJQY64GCXJUR4A2V0T3MJGMX8", "type": "put", "leader": "0000"} 
[1608250222657][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 298} 
[1608250222657][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 298} 
[1608250222658][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 298} 
[1608250222659][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 298} 
[1608250222708][Host: 0000] HOST RECEIVED: {"src": "001C", "dst": "0000", "MID": "PQ1MHS9CC4746FUP", "key": "3F4I76C99FY7ZO7HBU6RDGQ7KS2B7UBZ", "type": "get", "leader": "0000"} 
